song,days_on_chart,avg_rank,best_rank,worst_rank,rank_volatility,avg_popularity,duration_min,days_norm,rank_norm,volatility_norm,best_rank_norm,performance_score
TULUM,22,37.90909090909091,28,50,6.753546446896595,88.9090909090909,3.49025,0.041044776119402986,0.6209090909090909,0.7725962623971954,0.72,0.45294347969969234
Snooze (Acoustic) (feat. Justin Bieber),1,36.0,36,36,0.0,0.0,3.1744,0.0018656716417910447,0.64,1.0,0.64,0.4526529850746268
Lil Boo Thang,1,36.0,36,36,0.0,87.0,1.9038833333333334,0.0018656716417910447,0.64,1.0,0.64,0.4526529850746268
Ma Meilleure Ennemie (from the series Arcane League of Legends),1,36.0,36,36,0.0,77.0,2.4662166666666665,0.0018656716417910447,0.64,1.0,0.64,0.4526529850746268
Total Eclipse of the Heart,1,36.0,36,36,0.0,80.0,4.456,0.0018656716417910447,0.64,1.0,0.64,0.4526529850746268
OCEAN,1,36.0,36,36,0.0,67.0,3.384933333333333,0.0018656716417910447,0.64,1.0,0.64,0.4526529850746268
Paul Revere,1,36.0,36,36,0.0,65.0,3.5552166666666665,0.0018656716417910447,0.64,1.0,0.64,0.4526529850746268
Paars In The Mars,1,36.0,36,36,0.0,64.0,3.000366666666667,0.0018656716417910447,0.64,1.0,0.64,0.4526529850746268
Gucci Grocery Bag,1,36.0,36,36,0.0,69.0,2.9188833333333335,0.0018656716417910447,0.64,1.0,0.64,0.4526529850746268
Novacandy,1,36.0,36,36,0.0,46.0,3.288116666666667,0.0018656716417910447,0.64,1.0,0.64,0.4526529850746268
Calm Down (with Selena Gomez),52,42.55769230769231,35,49,3.7069804928077668,81.40384615384616,3.9886166666666663,0.09701492537313433,0.5744230769230769,0.8751794740861609,0.65,0.45252124821229
Evergreen,55,43.07272727272727,32,50,5.583887353788396,88.94545454545455,1.45,0.10261194029850747,0.5692727272727274,0.8119807327025914,0.6799999999999999,0.4523577069201913
Bongos (feat. Megan Thee Stallion),9,36.666666666666664,26,47,7.1063352017759485,78.66666666666667,2.9183166666666667,0.016791044776119403,0.6333333333333333,0.7607172471161693,0.74,0.45161525704992533
Guess featuring billie eilish,14,39.5,21,50,8.121670915614498,75.21428571428571,2.3888333333333334,0.026119402985074626,0.605,0.7265291152858777,0.79,0.4515447025733639
Somebody Save Me,10,37.7,24,49,7.5726114679444905,78.4,3.83665,0.018656716417910446,0.623,0.745016908558354,0.76,0.45108154160210406
Wanna Be (with Megan Thee Stallion),19,37.63157894736842,25,50,8.970386628084093,75.73684210526316,2.6074,0.03544776119402985,0.6236842105263158,0.6979513707341243,0.75,0.4504913271755334
SKI,2,29.0,14,44,21.213203435596427,70.5,2.4598666666666666,0.0037313432835820895,0.71,0.2857142857142857,0.86,0.4503773987206823
How Did It End?,10,35.3,28,50,7.972870666621067,84.1,3.9784333333333337,0.018656716417910446,0.647,0.7315394802909017,0.72,0.45013379877535875
It's Up (feat. Young Thug & 21 Savage),5,34.0,20,48,13.2664991614216,59.8,4.633333333333334,0.009328358208955223,0.6599999999999999,0.5532937371596733,0.8,0.44959429908910165
TGIF,2,36.5,36,37,0.7071067811865476,67.5,2.74285,0.0037313432835820895,0.635,0.9761904761904762,0.64,0.4491750177683013
Chemical,26,38.96153846153846,27,50,8.258235982245935,90.0,3.0668833333333336,0.048507462686567165,0.6103846153846154,0.7219307303007214,0.73,0.44880530035498606
Que Onda,56,44.589285714285715,36,50,2.921872287136735,93.92857142857143,3.1911,0.1044776119402985,0.5541071428571429,0.901615442476408,0.64,0.4486662084267453
Did It First (with Central Cee),17,38.64705882352941,28,48,6.382996714617947,83.88235294117646,1.9667000000000001,0.03171641791044776,0.6135294117647059,0.7850733208953427,0.72,0.44834337247583805
I Hate It Here,9,35.333333333333336,29,50,7.729812416870153,83.44444444444444,4.064583333333333,0.016791044776119403,0.6466666666666667,0.7397236772729113,0.71,0.44818256673226625
This Love (Taylor’s Version),6,35.833333333333336,21,48,11.49637624065369,67.83333333333333,4.168333333333333,0.011194029850746268,0.6416666666666666,0.6128968762458031,0.79,0.44779093140567483
Cruel Summer - Live from TS | The Eras Tour,2,28.0,10,46,25.45584412271571,0.0,3.8261,0.0037313432835820895,0.72,0.1428571428571428,0.9,0.44759168443496805
Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,4,36.25,35,40,2.4999999999999996,86.0,2.5044333333333335,0.007462686567164179,0.6375,0.9158206212873158,0.65,0.44731900242723904
New Jeans,3,34.666666666666664,31,42,6.350852961085884,88.33333333333333,1.8164333333333333,0.005597014925373134,0.6533333333333333,0.7861556573760717,0.69,0.44724118762815446
ALLIIGATOR TEARS,4,34.5,22,48,12.069244660154448,50.0,2.98995,0.007462686567164179,0.655,0.5936073931907268,0.78,0.4472226796175802
Skin and Bones,1,37.0,37,37,0.0,73.0,3.5772,0.0018656716417910447,0.63,1.0,0.63,0.44715298507462686
Boons,1,37.0,37,37,0.0,64.0,3.0862166666666666,0.0018656716417910447,0.63,1.0,0.63,0.44715298507462686
love hotel,1,37.0,37,37,0.0,95.0,2.5396666666666667,0.0018656716417910447,0.63,1.0,0.63,0.44715298507462686
Aquí Te Espero,1,37.0,37,37,0.0,0.0,4.256216666666667,0.0018656716417910447,0.63,1.0,0.63,0.44715298507462686
Not An Option,1,37.0,37,37,0.0,64.0,2.5149166666666667,0.0018656716417910447,0.63,1.0,0.63,0.44715298507462686
Mistletoe,29,40.0,29,50,7.111359122659224,89.86206896551724,3.0491,0.054104477611940295,0.6,0.760548082900707,0.71,0.44699137545424983
BYE,9,38.111111111111114,22,49,9.360080721399314,69.66666666666667,3.5496,0.016791044776119403,0.6188888888888888,0.684829688068813,0.78,0.44697094558963424
Defying Gravity,3,34.666666666666664,22,46,12.055427546683415,74.0,7.662766666666666,0.005597014925373134,0.6533333333333333,0.5940726396017644,0.78,0.4460328858507237
Fried (She a Vibe),4,36.5,21,47,11.0,58.0,3.502883333333333,0.007462686567164179,0.635,0.6296107336641894,0.79,0.44582301366492644
golden hour,40,43.1,31,50,5.309884348540163,90.3,3.48765,0.07462686567164178,0.569,0.8212068938014732,0.69,0.4453900923652219
Wonderful Christmastime - Edited Version / Remastered 2011,13,38.0,26,49,8.366600265340756,90.61538461538461,3.794216666666667,0.024253731343283583,0.62,0.7182819150904944,0.74,0.4453169974791987
LOOOVE (feat. Kid Cudi),5,35.8,28,47,7.918333157931662,84.6,3.7785833333333327,0.009328358208955223,0.642,0.7333758537301063,0.72,0.4453025107461449
Rich Girl,2,35.0,30,40,7.0710678118654755,83.0,2.379766666666667,0.0037313432835820895,0.65,0.7619047619047619,0.7,0.4449964463397299
ordinary things (feat. Nonna),5,36.0,28,49,7.810249675906654,75.0,2.808333333333333,0.009328358208955223,0.64,0.7370152138764938,0.72,0.4449664467607837
Demons,8,37.375,26,49,8.210402808980463,68.625,3.25955,0.014925373134328358,0.62625,0.7235413570236588,0.74,0.44476551629938077
"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",5,35.2,31,48,7.1902712048990205,86.0,4.46,0.009328358208955223,0.6479999999999999,0.7578909748783588,0.69,0.4438540228609702
Polar Opposites,5,36.8,26,43,8.555699854482976,57.6,4.286333333333333,0.009328358208955223,0.632,0.7119146007189681,0.74,0.4436563854450311
Sweet Home Alabama,3,33.0,26,47,12.12435565298214,84.33333333333333,4.73,0.005597014925373134,0.6699999999999999,0.591751709536137,0.74,0.4436341261774942
DESERT EAGLE,2,35.5,31,40,6.363961030678928,46.5,1.2074666666666667,0.0037313432835820895,0.645,0.7857142857142857,0.69,0.4436273987206823
Cool With You,4,34.0,26,50,11.313708498984761,81.25,2.4646666666666666,0.007462686567164179,0.6599999999999999,0.6190476190476191,0.74,0.44351670220326933
GOOD (DON'T DIE),3,36.333333333333336,29,43,7.023769168568491,78.66666666666667,3.324,0.005597014925373134,0.6366666666666667,0.7634973900674391,0.71,0.4431420275639578
LIL DEMON,3,34.0,13,50,19.0,73.0,2.319933333333333,0.005597014925373134,0.6599999999999999,0.3602367217835998,0.87,0.4429826274022406
red sky,3,34.333333333333336,29,45,9.237604307034012,75.33333333333333,2.94725,0.005597014925373134,0.6566666666666666,0.6889536834561043,0.71,0.44268765690282436
Where the Wild Things Are,46,43.67391304347826,34,50,4.94437659400876,84.26086956521739,3.9922166666666667,0.08582089552238806,0.5632608695652175,0.833514180077922,0.6599999999999999,0.4425300357884542
Smeraldo Garden Marching Band (feat. Loco),14,40.714285714285715,24,49,7.965585317511165,88.64285714285714,3.0473333333333334,0.026119402985074626,0.5928571428571429,0.7317847907556122,0.76,0.44182027012033737
Please Come Home for Christmas - 2013 Remaster,12,38.416666666666664,24,49,9.976867183032896,87.33333333333333,2.957333333333333,0.022388059701492536,0.6158333333333333,0.6640614076133291,0.76,0.441783628323522
RIIVERDANCE,4,36.5,28,46,8.06225774829855,74.25,4.199766666666667,0.007462686567164179,0.635,0.7285296606906815,0.72,0.4417149063675756
Uncle M,1,38.0,38,38,0.0,69.0,2.3333333333333335,0.0018656716417910447,0.62,1.0,0.62,0.4416529850746268
We Found Love,1,38.0,38,38,0.0,85.0,3.5871,0.0018656716417910447,0.62,1.0,0.62,0.4416529850746268
Too Cool To Die,1,38.0,38,38,0.0,45.0,3.4158666666666666,0.0018656716417910447,0.62,1.0,0.62,0.4416529850746268
Now And Then,4,34.5,24,49,12.556538801224908,79.5,4.138883333333333,0.007462686567164179,0.655,0.5771993459724698,0.76,0.4415818748957545
This Christmas,5,35.8,30,49,7.91833315793166,74.0,3.852883333333333,0.009328358208955223,0.642,0.7333758537301063,0.7,0.4413025107461449
I Look in People's Windows,8,37.25,31,48,6.4309519401985,82.5,2.19845,0.014925373134328358,0.6275,0.7834585844571836,0.69,0.4411947390427332
Stories About My Brother,2,29.5,12,47,24.748737341529164,33.5,4.402166666666667,0.0037313432835820895,0.7050000000000001,0.16666666666666663,0.88,0.44072263681592044
MILLION DOLLAR BABY (VHS),14,39.857142857142854,30,50,5.627639795716288,78.42857142857143,2.58585,0.026119402985074626,0.6014285714285714,0.8105075113511303,0.7,0.4406925421798892
TYRANT,4,37.0,33,43,4.898979485566356,49.5,4.17875,0.007462686567164179,0.63,0.8350427802315354,0.6699999999999999,0.440616218321661
Parking Lot,7,38.142857142857146,29,48,6.890296835129129,70.71428571428571,2.9220166666666665,0.013059701492537313,0.6185714285714285,0.7679916373091422,0.71,0.43987005925330225
DJ Got Us Fallin' In Love (feat. Pitbull),2,38.0,37,39,1.4142135623730951,85.0,3.68,0.0037313432835820895,0.62,0.9523809523809523,0.63,0.43954406538734897
Werewolf (feat. Bring Me The Horizon),3,34.666666666666664,24,49,12.897028081435403,74.33333333333333,3.997716666666667,0.005597014925373134,0.6533333333333333,0.5657344755458904,0.76,0.4391990694451363
Lace It (with Eminem & benny blanco),5,38.4,32,43,4.669047011971501,78.8,3.6254333333333335,0.009328358208955223,0.616,0.8427850093407697,0.6799999999999999,0.43914342630721126
Doomsday (with Juice WRLD & Cordae),7,39.285714285714285,28,47,6.524678426668135,76.85714285714286,2.5161166666666666,0.013059701492537313,0.6071428571428572,0.780302649497209,0.72,0.439101160472109
Feel It - From The Original Series “Invincible”,4,36.5,32,46,6.60807586719967,84.5,2.6329,0.007462686567164179,0.635,0.7774945116051399,0.6799999999999999,0.43861139145902145
Hide My Gun (Feat. HARDY),3,38.333333333333336,35,40,2.886751345948128,55.666666666666664,3.67465,0.005597014925373134,0.6166666666666667,0.9027980260800327,0.65,0.43807209116521717
Si Antes Te Hubiera Conocido,51,46.568627450980394,36,50,3.312128632530956,95.31372549019608,3.263733333333333,0.09514925373134328,0.5343137254901961,0.8884748277988207,0.64,0.4371595255074208
BELLAKEO,27,42.407407407407405,30,49,6.558958989042621,92.77777777777777,3.288883333333333,0.05037313432835821,0.575925925925926,0.7791483629201666,0.7,0.4371195073810161
Die For You,35,43.97142857142857,33,50,4.7433279102193175,91.02857142857142,4.33755,0.06529850746268656,0.5602857142857143,0.8402838413948812,0.6699999999999999,0.4369828617514284
see the real,2,39.0,39,39,0.0,74.5,3.0339833333333335,0.0037313432835820895,0.61,1.0,0.61,0.4368059701492537
El Gordo Trae El Mando,32,43.0625,31,50,6.405327923412788,91.6875,1.8681166666666666,0.05970149253731343,0.569375,0.7843213899824415,0.69,0.4366089113863038
Bad Habit,34,44.11764705882353,35,50,3.4532786869639636,85.0,3.8677666666666664,0.06343283582089553,0.5588235294117647,0.8837220582438479,0.65,0.4361619336558159
ATTITUDE (FEAT. CHARLIE WILSON & CASH COBAIN),1,39.0,39,39,0.0,63.0,2.6842166666666665,0.0018656716417910447,0.61,1.0,0.61,0.43615298507462685
Seen it All,1,39.0,39,39,0.0,0.0,2.990666666666667,0.0018656716417910447,0.61,1.0,0.61,0.43615298507462685
Mr Chow,1,39.0,39,39,0.0,64.0,2.95455,0.0018656716417910447,0.61,1.0,0.61,0.43615298507462685
New Year’s Day,1,39.0,39,39,0.0,77.0,3.9244333333333334,0.0018656716417910447,0.61,1.0,0.61,0.43615298507462685
The Addams Family,1,39.0,39,39,0.0,72.0,1.4093333333333333,0.0018656716417910447,0.61,1.0,0.61,0.43615298507462685
You’re Gonna Go Far,1,39.0,39,39,0.0,65.0,4.7728166666666665,0.0018656716417910447,0.61,1.0,0.61,0.43615298507462685
Story of My Life,6,37.833333333333336,24,50,11.14300976696452,84.66666666666667,4.09155,0.011194029850746268,0.6216666666666666,0.6247953443310217,0.76,0.4359807782141967
HUMBLE.,2,36.5,31,42,7.7781745930520225,86.0,2.95,0.0037313432835820895,0.635,0.7380952380952381,0.69,0.4353654939587775
Deck The Halls,15,41.2,30,50,6.212889826803628,83.93333333333334,1.146,0.027985074626865673,0.588,0.7908011177477257,0.7,0.4346748878941755
Yeah Glo!,28,44.285714285714285,32,49,4.378881498122916,77.75,2.378366666666667,0.05223880597014925,0.5571428571428572,0.852555390412618,0.6799999999999999,0.43453912113081405
Money Trees,41,45.073170731707314,35,50,4.479900913538373,84.70731707317073,6.448433333333333,0.07649253731343283,0.5492682926829269,0.8491538897615813,0.65,0.43393167947488404
Light Year (Practice),2,29.0,8,50,29.698484809834994,69.0,2.7394333333333334,0.0037313432835820895,0.71,0.0,0.92,0.4338059701492537
Christmas Time Is Here,12,39.75,27,50,9.245391972613854,82.91666666666667,2.7182166666666667,0.022388059701492536,0.6025,0.6886914591160511,0.73,0.4335799668071275
Devil I've Been (Feat. ERNEST),3,38.666666666666664,32,42,5.773502691896258,57.0,3.0487333333333333,0.005597014925373134,0.6133333333333333,0.8055960521600651,0.6799999999999999,0.43318522710655377
GIRLS,2,38.5,36,41,3.5355339059327378,78.0,2.54965,0.0037313432835820895,0.615,0.8809523809523809,0.64,0.4326512082444919
Winter Wonderland - Spotify Singles Holiday,4,39.75,37,42,2.0615528128088303,87.0,2.2133333333333334,0.007462686567164179,0.6025,0.9305839060137464,0.63,0.4325453308998821
Fortunate Son,4,37.25,30,48,8.845903006477068,86.5,2.346216666666667,0.007462686567164179,0.6275,0.7021429523048379,0.7,0.4324512355289912
BANDIT,6,40.0,30,46,6.542170893518451,54.666666666666664,2.4617666666666667,0.011194029850746268,0.6,0.7797136475005642,0.7,0.4318892751978176
Red Leather,2,40.0,40,40,0.0,71.0,6.914883333333333,0.0037313432835820895,0.6,1.0,0.6,0.43130597014925376
Or What,13,40.76923076923077,35,50,4.342692063567753,65.76923076923077,3.3194166666666667,0.024253731343283583,0.5923076923076923,0.8537739520593448,0.65,0.431173893483776
As Good As I Once Was,2,32.0,16,48,22.627416997969522,76.0,3.7973333333333334,0.0037313432835820895,0.6799999999999999,0.23809523809523803,0.84,0.4311154939587775
Wildflower and Barley (feat. Allison Russell),2,32.0,16,48,22.627416997969522,55.5,3.70295,0.0037313432835820895,0.6799999999999999,0.23809523809523803,0.84,0.4311154939587775
Happy Xmas (War Is Over) - Remastered 2010,6,38.333333333333336,32,50,7.3393914370788735,92.0,3.5722166666666673,0.011194029850746268,0.6166666666666667,0.7528698354790023,0.6799999999999999,0.4310382273289947
Goes Without Saying (Feat. Brad Paisley),5,39.2,24,50,11.009087155618307,63.8,3.539216666666667,0.009328358208955223,0.608,0.6293047532185035,0.76,0.4309954006949847
UNA NOCHE EN MEDELLÍN - REMIX,1,40.0,40,40,0.0,56.0,3.4190666666666667,0.0018656716417910447,0.6,1.0,0.6,0.4306529850746268
WTFYM,1,40.0,40,40,0.0,0.0,4.876666666666667,0.0018656716417910447,0.6,1.0,0.6,0.4306529850746268
Hey Daddy (Daddy's Home),1,40.0,40,40,0.0,85.0,3.7348833333333333,0.0018656716417910447,0.6,1.0,0.6,0.4306529850746268
Chill Bae,1,40.0,40,40,0.0,65.0,2.3053833333333333,0.0018656716417910447,0.6,1.0,0.6,0.4306529850746268
Days Come and Go,1,40.0,40,40,0.0,69.0,4.29455,0.0018656716417910447,0.6,1.0,0.6,0.4306529850746268
ANTHEM PART 3,1,40.0,40,40,0.0,0.0,3.553183333333333,0.0018656716417910447,0.6,1.0,0.6,0.4306529850746268
Lavender Haze,6,41.0,23,49,10.119288512538814,88.16666666666667,3.37325,0.011194029850746268,0.5900000000000001,0.659265832000032,0.77,0.43034449364776445
Rudolph The Red-Nosed Reindeer,8,38.875,29,49,9.218575966880291,85.75,2.1671,0.014925373134328358,0.6112500000000001,0.6895944009969339,0.71,0.4301208206967083
Antichrist,4,39.5,18,48,14.364307617610164,76.0,5.2371,0.007462686567164179,0.605,0.5163286036446796,0.8200000000000001,0.42999480066297546
The Bolter,7,39.714285714285715,34,46,5.2508502712826,81.0,3.970683333333333,0.013059701492537313,0.6028571428571429,0.8231946745800405,0.6599999999999999,0.4298903629803921
Something Real,4,39.25,29,46,8.301606270274847,68.5,3.42145,0.007462686567164179,0.6074999999999999,0.7204703767403758,0.71,0.429283977972545
Peter,7,39.42857142857143,33,47,6.373307431706683,81.71428571428571,4.732616666666667,0.013059701492537313,0.6057142857142856,0.7853995760215993,0.6699999999999999,0.42911085312454794
From The Start,24,44.833333333333336,30,50,5.961227380670692,82.125,2.826216666666667,0.04477611940298507,0.5516666666666666,0.7992750330920396,0.7,0.428682478433582
Santa Claus Is Coming To Town,5,38.2,33,50,7.395944834840238,87.0,2.4002166666666667,0.009328358208955223,0.618,0.750965583523945,0.6699999999999999,0.4286614837255288
II HANDS II HEAVEN,2,39.0,36,42,4.242640687119285,45.5,5.688533333333333,0.0037313432835820895,0.61,0.8571428571428572,0.64,0.4285202558635395
Stickz N Stonez,2,33.0,18,48,21.213203435596427,69.0,3.346433333333333,0.0037313432835820895,0.6699999999999999,0.2857142857142857,0.8200000000000001,0.4283773987206823
BBL Love - Interlude,5,38.8,24,49,12.296340919151518,57.8,2.6893833333333332,0.009328358208955223,0.6120000000000001,0.5859606643945874,0.76,0.4280609918125931
The Thin Grey Line,5,40.6,24,50,10.4546640309481,57.0,1.7620666666666664,0.009328358208955223,0.594,0.6479731508899768,0.76,0.427962240462132
Everyday Hustle,3,38.333333333333336,24,46,12.423096769056148,50.333333333333336,3.7824333333333335,0.005597014925373134,0.6166666666666667,0.5816925729173195,0.76,0.42796154584894586
Cassandra,7,39.57142857142857,32,48,7.207800007795784,81.85714285714286,4.003416666666666,0.013059701492537313,0.6042857142857143,0.7573007493833881,0.6799999999999999,0.42780097046072685
WHISKEY WHISKEY (feat. Morgan Wallen),3,39.666666666666664,38,43,2.886751345948128,64.33333333333333,2.6842,0.005597014925373134,0.6033333333333333,0.9027980260800327,0.62,0.4274054244985505
Joy To The World,4,39.25,36,46,4.716990566028303,86.0,1.4164333333333334,0.007462686567164179,0.6074999999999999,0.8411706659032578,0.64,0.42735400688883324
Lithonia,7,42.0,28,50,7.302967433402214,69.28571428571429,2.9843809523809526,0.013059701492537313,0.5800000000000001,0.7540962954788941,0.72,0.4269805250702775
"Baby, It's Cold Outside",3,39.333333333333336,37,44,4.041451884327381,83.0,2.39555,0.005597014925373134,0.6066666666666667,0.8639172365120457,0.63,0.4266840122084185
NEL,10,42.3,31,49,5.945119380167602,87.2,2.48455,0.018656716417910446,0.577,0.7998174176819012,0.69,0.42646159251445875
Clouded,18,43.388888888888886,34,50,4.729617431225451,85.55555555555556,1.8354666666666664,0.033582089552238806,0.5661111111111111,0.840745497236304,0.6599999999999999,0.42596716995580286
Wagon Wheel,2,41.0,41,41,0.0,83.0,4.972883333333334,0.0037313432835820895,0.5900000000000001,1.0,0.5900000000000001,0.4258059701492538
Shut up My Moms Calling,45,46.355555555555554,41,50,2.939971826979696,89.24444444444444,2.74285,0.08395522388059702,0.5364444444444445,0.9010059992688216,0.5900000000000001,0.4252404838406467
Pelle Coat,1,41.0,41,41,0.0,71.0,4.2289666666666665,0.0018656716417910447,0.5900000000000001,1.0,0.5900000000000001,0.42515298507462684
HVN ON EARTH (with Kodak Black),1,41.0,41,41,0.0,31.0,3.1478333333333333,0.0018656716417910447,0.5900000000000001,1.0,0.5900000000000001,0.42515298507462684
Out Of The Woods,1,41.0,41,41,0.0,72.0,3.93,0.0018656716417910447,0.5900000000000001,1.0,0.5900000000000001,0.42515298507462684
Trance (with Travis Scott & Young Thug),19,44.421052631578945,33,50,4.7878989763973845,90.3157894736842,3.2464333333333335,0.03544776119402985,0.5557894736842106,0.8387830555311085,0.6699999999999999,0.424811337760495
No One Noticed (Extended English),2,37.5,30,45,10.606601717798213,59.0,4.7411,0.0037313432835820895,0.625,0.6428571428571428,0.7,0.424341684434968
Not Allowed,25,43.72,38,50,3.8678159211627423,88.96,2.797733333333333,0.04664179104477612,0.5628,0.8697638635125968,0.62,0.42428101321693135
ADIVINO,3,40.666666666666664,36,43,4.041451884327381,85.0,4.644066666666666,0.005597014925373134,0.5933333333333334,0.8639172365120457,0.64,0.4240173455417518
I LUV IT (feat. Playboi Carti),5,41.2,31,49,6.942621983083914,80.8,2.9146666666666667,0.009328358208955223,0.588,0.766229757930789,0.69,0.4236879011662132
Missin’ You Like This (Feat. Luke Combs),3,40.333333333333336,33,44,6.350852961085883,57.666666666666664,3.713016666666667,0.005597014925373134,0.5966666666666667,0.7861556573760717,0.6699999999999999,0.4234078542948211
505,17,43.76470588235294,36,50,3.7504901640436588,80.17647058823529,4.2264333333333335,0.03171641791044776,0.5623529411764705,0.8737144272491086,0.64,0.42329571840533226
Sure Thing,16,43.625,35,50,4.5,90.875,3.2562166666666665,0.029850746268656716,0.56375,0.8484771183171684,0.65,0.42260797302574665
"All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)",6,43.0,27,50,8.07465169527454,77.16666666666667,4.0873333333333335,0.011194029850746268,0.5700000000000001,0.7281123347881867,0.73,0.42222914392657984
Brown Eyed Girl,3,40.0,29,46,9.539392014169456,85.0,3.0551,0.005597014925373134,0.6,0.6787919627801895,0.71,0.4218381515018995
OH LOUISIANA,2,38.5,32,45,9.192388155425117,46.5,0.8699166666666667,0.0037313432835820895,0.615,0.6904761904761905,0.6799999999999999,0.4216035891968728
TOO FAST,2,33.5,17,50,23.33452377915607,70.5,3.4288333333333334,0.0037313432835820895,0.665,0.2142857142857142,0.83,0.42148454157782517
SLIDE,3,40.0,28,46,10.392304845413264,47.0,3.301,0.005597014925373134,0.6,0.6500728938881174,0.72,0.4209662446126923
No Face,3,40.0,37,46,5.196152422706632,65.66666666666667,2.2857,0.005597014925373134,0.6,0.8250364469440588,0.63,0.4204625999182865
"Take Me Home, Country Roads",2,42.0,42,42,0.0,78.5,3.296883333333333,0.0037313432835820895,0.5800000000000001,1.0,0.5800000000000001,0.42030597014925375
Cheeseburger In Paradise,2,38.0,30,46,11.313708498984761,63.0,2.9348833333333335,0.0037313432835820895,0.62,0.6190476190476191,0.7,0.4202107320540156
PARASAIL (feat. Yung Lean & Dave Chappelle),3,39.666666666666664,32,49,8.621678104251709,83.66666666666667,2.5827333333333335,0.005597014925373134,0.6033333333333333,0.7096929974893351,0.6799999999999999,0.4200949216394807
Rush,10,42.8,38,46,3.2249030993194205,85.1,2.606516666666667,0.018656716417910446,0.5720000000000001,0.8914118642762725,0.62,0.41987103717389596
Rich Flex,18,44.05555555555556,38,49,3.472111109333277,90.0,3.9893166666666664,0.033582089552238806,0.5594444444444444,0.8830879375979663,0.62,0.4198680806586358
Let Me Calm Down (feat. J. Cole),1,42.0,42,42,0.0,70.0,4.0741,0.0018656716417910447,0.5800000000000001,1.0,0.5800000000000001,0.4196529850746269
Love in This Club (feat. Young Jeezy),1,42.0,42,42,0.0,78.0,4.328666666666667,0.0018656716417910447,0.5800000000000001,1.0,0.5800000000000001,0.4196529850746269
LA DURANGO,1,42.0,42,42,0.0,70.0,4.381383333333333,0.0018656716417910447,0.5800000000000001,1.0,0.5800000000000001,0.4196529850746269
run for the hills,4,40.25,34,47,7.22841614740048,77.25,2.399,0.007462686567164179,0.5974999999999999,0.7566065678540372,0.6599999999999999,0.41939759708391117
Favorite Song (feat. Future) [Toxic Version],4,41.5,34,48,5.972157622389639,56.5,3.4770166666666666,0.007462686567164179,0.585,0.7989069927092075,0.6599999999999999,0.41925263956942815
Magnetic,12,43.666666666666664,35,50,4.7161874689651855,90.33333333333333,2.6781333333333333,0.022388059701492536,0.5633333333333334,0.8411977075879855,0.65,0.41912225832098765
Christmas Tree Farm,2,41.5,40,43,2.1213203435596424,87.0,3.8004333333333333,0.0037313432835820895,0.585,0.9285714285714286,0.6,0.41891311300639655
Disco,6,41.333333333333336,37,48,5.240865068542279,82.33333333333333,2.546,0.011194029850746268,0.5866666666666667,0.8235308938452407,0.63,0.41760433316561857
Do They Know It's Christmas? - 1984 Version,4,41.5,39,47,3.785938897200183,89.0,3.7088833333333335,0.007462686567164179,0.585,0.8725208063158014,0.61,0.4166140209300876
Femininomenon,12,43.166666666666664,41,50,2.5166114784235845,84.41666666666667,3.6618333333333335,0.022388059701492536,0.5683333333333334,0.9152612837140371,0.5900000000000001,0.41627861593359283
In Your Love,7,43.142857142857146,37,49,4.017817460121495,72.42857142857143,3.7637666666666667,0.013059701492537313,0.5685714285714285,0.864713048970399,0.63,0.41604220041942797
Dreams - 2004 Remaster,12,44.0,38,50,3.5161962919661303,88.66666666666667,4.296666666666667,0.022388059701492536,0.56,0.8816035122841789,0.62,0.41599617212394036
Dark Red,27,45.851851851851855,40,50,3.48296628336453,89.62962962962963,2.8850666666666664,0.05037313432835821,0.5414814814814815,0.8827224248756588,0.6,0.4154213580210097
I’m Just Ken (From Barbie The Album),8,43.125,29,50,9.203066259211033,74.5,3.71055,0.014925373134328358,0.56875,0.6901166400191794,0.71,0.4152980445989328
Deeper Well,2,38.0,28,48,14.142135623730951,65.0,3.8688833333333332,0.0037313432835820895,0.62,0.5238095238095237,0.72,0.41468692253020606
The End (feat. BABYMETAL),1,43.0,43,43,0.0,25.0,3.1207333333333334,0.0018656716417910447,0.5700000000000001,1.0,0.5700000000000001,0.41415298507462683
Turks & Caicos (feat. 21 Savage),1,43.0,43,43,0.0,66.0,3.3890833333333332,0.0018656716417910447,0.5700000000000001,1.0,0.5700000000000001,0.41415298507462683
Five Nights at Freddy's,1,43.0,43,43,0.0,71.0,2.76385,0.0018656716417910447,0.5700000000000001,1.0,0.5700000000000001,0.41415298507462683
Beep Beep,1,43.0,43,43,0.0,70.0,1.59035,0.0018656716417910447,0.5700000000000001,1.0,0.5700000000000001,0.41415298507462683
Patience (feat. Don Toliver),2,36.5,23,50,19.091883092036785,26.5,4.3738166666666665,0.0037313432835820895,0.635,0.3571428571428571,0.77,0.41327025586353944
Neva Play (feat. RM of BTS),6,44.166666666666664,38,48,3.4880749227427246,80.0,2.61955,0.011194029850746268,0.5583333333333333,0.8825504080400893,0.62,0.41158961791843673
